date,id,price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_lot15,price_m2
2014-08-20,3362900810,532170.0,3,2.0,126.34808,287.07027,2.0,0,0,3,8,126.34808,0.0,1990,0,98103,47.6838,-122.353,139.3545,287.07027,4211.93578881452
2015-04-09,1324300398,560000.0,3,1.0,103.12233,464.515,1.5,0,0,3,7,103.12233,0.0,1947,0,98107,47.655,-122.359,131.92226,464.515,5430.443629425363
2015-03-31,537000445,282950.0,3,1.0,116.12875,761.8046,1.0,0,0,4,7,116.12875,0.0,1954,0,98003,47.3255,-122.304,156.07704,802.031599,2436.519810985652
2015-04-01,7855801670,2250000.0,4,3.25,481.23754,1844.12455,2.0,0,3,3,12,328.87662,152.36092,2006,0,98006,47.562,-122.162,293.57348,905.80425,4675.4457268649485
2014-05-16,7920100045,350000.0,1,1.0,65.0321,473.8053,1.0,0,0,3,7,65.0321,0.0,1942,0,98115,47.679,-122.3,93.83203,473.8053,5381.957525591208
2014-07-28,8960000030,215000.0,3,1.0,109.62554,712.473107,1.0,0,0,4,7,109.62554,0.0,1967,0,98058,47.4479,-122.176,110.55457,712.473107,1961.2218101730673
2014-11-20,6388930390,650000.0,5,3.5,367.89588,2345.3362349999998,2.0,0,0,3,9,232.2575,135.63838,1996,0,98056,47.525,-122.172,245.26391999999998,1270.448525,1766.804238199134
2014-08-07,8731900200,320000.0,4,2.75,245.26391999999998,696.7725,1.0,0,0,3,8,150.50286,94.76106,1967,0,98023,47.3135,-122.369,183.94794,731.611125,1304.716975900899
2014-11-13,8029200135,247000.0,3,2.0,117.98681,668.715794,1.5,0,0,3,7,117.98681,0.0,1916,2013,98022,47.2086,-121.996,107.76748,668.715794,2093.454344600045
2014-10-03,1081200350,320000.0,4,1.75,163.50928,1038.65554,1.0,0,0,4,8,163.50928,0.0,1968,0,98059,47.4715,-122.118,160.72219,1038.65554,1957.0754638513486
2014-05-07,84000105,255000.0,5,2.25,191.38018,801.938696,1.0,0,0,3,7,95.69009,95.69009,1962,0,98146,47.4877,-122.335,93.83203,1085.10704,1332.4263776949108
2015-03-09,3756500060,438000.0,3,1.75,165.36734,897.44298,1.0,0,0,3,7,165.36734,0.0,1962,0,98034,47.7171,-122.193,111.4836,897.44298,2648.648759785336
2015-03-04,7215720160,900000.0,3,2.5,315.8702,1542.468509,2.0,0,0,3,10,315.8702,0.0,2000,0,98075,47.6012,-122.023,315.8702,1170.670703,2849.2716311953454
2014-06-20,3574800520,441000.0,3,2.75,177.44473,676.33384,1.0,0,0,3,7,107.76748,69.67725,1979,0,98034,47.7319,-122.224,158.86413,757.345256,2485.28090972327
2014-08-12,2617300160,420000.0,3,2.0,187.66406,3561.157796,1.0,0,0,4,7,93.83203,93.83203,1975,0,98027,47.4582,-122.023,196.02533,3399.32077,2238.0417433151556
2014-12-08,2558660270,370000.0,3,1.75,146.78674,650.321,1.0,0,0,3,7,109.62554,37.1612,1976,0,98034,47.7209,-122.168,152.36092,696.7725,2520.6636512262617
2015-02-19,2009000370,269950.0,2,1.75,124.49002,673.54675,1.0,0,0,5,5,65.0321,59.45792,1949,0,98198,47.408,-122.327,170.01248999999999,905.80425,2168.4469164676816
2015-03-24,1836980160,807100.0,4,2.5,248.98004,417.970597,2.0,0,0,3,9,248.98004,0.0,1999,0,98006,47.565,-122.125,271.27676,418.0635,3241.625312615421
2014-06-05,3261020370,653000.0,3,2.5,248.98004,905.80425,1.0,0,0,4,8,149.57383,99.40621,1979,0,98034,47.7028,-122.231,230.39944,812.90125,2622.700197172432
2014-06-11,1755700060,371500.0,3,2.0,127.27711,774.439408,1.0,0,0,5,7,127.27711,0.0,1964,0,98133,47.7458,-122.331,164.43831,677.077064,2918.8280594994653
2015-03-16,4330600435,284000.0,3,1.75,144.92867999999999,1950.963,1.0,0,0,3,7,144.92867999999999,0.0,1954,0,98166,47.4776,-122.337,99.40621,735.79176,1959.5845349588503
2015-01-02,9542800700,272000.0,3,1.75,200.67048,663.32742,1.0,0,0,4,7,155.14801,45.52247,1978,0,98023,47.3026,-122.374,179.30279,682.83705,1355.455969408156
2014-05-02,1999700045,313000.0,3,1.5,124.49002,735.048536,1.5,0,0,3,7,124.49002,0.0,1955,0,98133,47.7658,-122.339,137.49644,737.64982,2514.257769417982
2015-01-16,1762600070,917500.0,4,2.5,360.46364,3251.883709,2.0,0,0,3,10,238.76071,121.70293,1984,0,98033,47.6477,-122.182,347.45722,3272.97269,2545.3330050154295
2014-09-29,1687900520,673000.0,4,2.25,240.61877,760.87557,2.0,0,0,4,8,240.61877,0.0,1980,0,98006,47.5619,-122.125,209.96078,774.346505,2796.955532604543
2015-02-10,7234600798,425000.0,3,2.5,104.05136,102.1933,2.0,0,0,3,8,76.18046,27.8709,2008,0,98122,47.6106,-122.31,147.71577,166.760885,4084.5213363861844
2014-07-09,3881900445,399950.0,5,2.75,183.01891,501.6762,1.0,0,0,3,7,122.63195999999999,60.38695,1986,0,98144,47.5868,-122.308,118.91584,199.74145,2185.2933120408156
2014-05-30,2254502445,385000.0,3,1.0,113.34166,445.9344,1.0,0,0,3,6,113.34166,0.0,1901,0,98122,47.6101,-122.307,111.4836,445.9344,3396.8092579551067
2014-11-17,5437810320,269950.0,3,1.5,181.16085,702.34668,1.0,0,2,4,7,122.63195999999999,58.52889,1975,0,98022,47.1976,-121.999,181.16085,830.645723,1490.1122400342015
2015-01-07,9158100075,330000.0,2,1.0,125.41905,763.66266,1.0,0,0,3,7,98.47718,26.94187,1949,0,98177,47.7224,-122.358,143.07062,769.23684,2631.1792347334795
2014-07-25,3830630310,260000.0,3,2.5,155.14801,538.558691,2.0,0,0,3,7,155.14801,0.0,1988,0,98030,47.3505,-122.179,155.14801,574.419249,1675.8191097649271
2015-04-14,8123100045,470000.0,4,3.0,221.10914,476.127875,1.5,0,0,4,7,156.07704,65.0321,1925,0,98126,47.5384,-122.376,130.99323,499.353625,2125.647089939385
2014-06-13,3127200041,589000.0,4,3.0,226.68332,891.8688,2.0,0,0,5,7,226.68332,0.0,1961,0,98034,47.7044,-122.2,212.74787,891.8688,2598.338510305919
2014-07-23,6661200320,163500.0,2,1.5,97.54814999999999,317.635357,2.0,0,0,3,7,97.54814999999999,0.0,1996,0,98038,47.3848,-122.039,97.54814999999999,317.449551,1676.0953436841191
2014-09-05,11510310,835000.0,4,2.75,290.78639,1246.015036,2.0,0,0,3,9,198.81242,91.97397,1993,0,98052,47.6993,-122.102,209.96078,927.543552,2871.5236638138394
2014-11-21,825059270,1095000.0,5,3.0,379.97327,1193.80355,1.0,0,2,4,10,194.16727,185.806,1986,0,98033,47.6627,-122.188,235.97362,954.11381,2881.7816579571504
2015-04-15,8731951370,269000.0,4,1.75,138.42547,929.03,1.0,0,0,4,8,102.1933,36.232169999999996,1969,0,98023,47.3099,-122.379,203.45757,827.76573,1943.283992461792
2014-05-05,1954440060,560000.0,3,2.5,176.5157,812.343832,2.0,0,0,3,8,176.5157,0.0,1987,0,98074,47.62,-122.043,188.59309,812.343832,3172.5223308748173
2015-04-18,2264500350,615000.0,4,1.0,123.56099,222.9672,1.5,0,0,4,6,123.56099,0.0,1901,0,98103,47.65,-122.34,123.56099,408.7732,4977.29906502044
2014-12-05,1115810060,585188.0,3,2.25,207.17369,931.445478,1.0,0,0,3,8,132.85129,74.3224,1975,0,98052,47.6647,-122.153,207.17369,867.71402,2824.6250766687604
2014-08-18,9477200200,305000.0,3,1.75,153.28995,880.7204399999999,1.0,0,0,3,7,113.34166,39.94829,1977,0,98034,47.726,-122.191,143.07062,780.3851999999999,1989.6933882488709
2014-11-05,1432600560,166950.0,3,1.0,110.55457,819.40446,1.0,0,0,3,6,110.55457,0.0,1959,0,98058,47.4616,-122.184,114.27069,741.36594,1510.1139645335331
2014-09-12,2287000060,799000.0,3,2.5,198.81242,919.460991,1.0,0,0,4,8,198.81242,0.0,1959,0,98040,47.5505,-122.219,248.98004,936.740949,4018.8636102311916
2014-06-25,3663500060,400000.0,3,2.5,202.52854,697.515724,1.0,0,0,4,7,131.92226,70.60628,1962,0,98133,47.7606,-122.336,176.5157,726.315654,1975.0302846206268
2014-12-01,3996900125,230000.0,3,1.0,98.47718,950.2118839999999,1.0,0,0,3,7,98.47718,0.0,1948,0,98155,47.7481,-122.3,145.85771,950.2118839999999,2335.5664733697695
2014-05-15,7796450200,256883.0,3,2.5,157.00607,466.837575,2.0,0,0,3,8,157.00607,0.0,2003,0,98023,47.2779,-122.347,236.90265,464.607903,1636.1341953212382
2014-11-11,7549802535,423000.0,4,2.0,183.01891,602.01144,1.5,0,0,5,7,104.98039,78.03852,1920,0,98108,47.5511,-122.312,139.3545,602.01144,2311.23658205592
2014-07-23,3278600320,465000.0,3,2.5,199.74145,379.415852,2.0,0,0,3,8,199.74145,0.0,2007,0,98126,47.5488,-122.372,162.58025,221.573655,2328.0095343254993
2015-01-13,2824079053,440000.0,3,2.5,177.44473,6151.200533,2.0,0,0,3,7,177.44473,0.0,1997,0,98024,47.5385,-121.911,216.46399,6249.399004,2479.6453521048497
2014-10-14,1222069094,385000.0,3,1.75,125.41905,14406.746919,1.0,0,0,4,7,125.41905,0.0,1969,0,98038,47.4058,-121.994,144.92867999999999,4734.801395,3069.7091071890595
2015-03-11,3542300060,210000.0,3,1.0,79.89658,1089.287675,1.0,0,0,4,6,79.89658,0.0,1943,0,98056,47.5093,-122.184,120.7739,883.879142,2628.397861335241
2014-11-12,2222059065,297000.0,3,2.5,180.23182,1389.085656,2.0,0,0,3,8,180.23182,0.0,1994,0,98042,47.3777,-122.165,188.59309,970.83635,1647.8777165985452
2014-07-16,7551300060,470000.0,3,1.0,93.83203,464.515,1.0,0,0,3,7,93.83203,0.0,1952,0,98107,47.675,-122.394,156.07704,464.515,5008.950568372015
2014-08-04,100600550,226500.0,3,1.5,120.7739,684.69511,1.0,0,0,4,7,83.6127,37.1612,1976,0,98023,47.3025,-122.37,132.85129,696.7725,1875.4051993021671
2015-03-03,3211100860,274250.0,3,1.0,84.54173,785.03035,1.0,0,0,4,6,84.54173,0.0,1962,0,98059,47.4787,-122.158,130.0642,746.94012,3243.9601129525026
2014-08-04,3456000310,840000.0,4,1.75,230.39944,1022.86203,1.0,0,0,4,9,151.43189,78.96755,1966,0,98040,47.5378,-122.219,257.34131,998.149832,3645.8421947553343
2014-09-19,9526600140,677900.0,3,2.5,226.68332,426.146061,2.0,0,0,3,8,226.68332,0.0,2010,0,98052,47.7073,-122.114,255.48325,426.146061,2990.515579178918
2015-02-05,7465900060,425000.0,3,1.0,93.83203,544.783192,1.0,0,0,3,7,93.83203,0.0,1915,0,98116,47.5733,-122.381,119.84487,464.515,4529.370194804482
2014-11-23,1222000055,180250.0,2,0.75,83.6127,891.8688,1.0,0,0,3,6,83.6127,0.0,1941,0,98166,47.4604,-122.339,116.12875,1326.65484,2155.7729866395894
2014-07-17,6300000550,464000.0,6,3.0,213.6769,316.241812,2.0,0,0,3,7,148.6448,65.0321,1920,1994,98133,47.7067,-122.343,144.92867999999999,121.888736,2171.5028624994093
2015-04-22,2310030510,320000.0,4,2.25,143.99965,704.111837,2.0,0,0,3,8,143.99965,0.0,1993,0,98038,47.354,-122.047,151.43189,594.300491,2222.227623469918
2014-07-17,1025049114,625504.0,3,2.25,117.98681,145.486098,2.0,0,0,3,8,98.47718,19.50963,2014,0,98105,47.6647,-122.284,107.76748,123.282281,5301.473952893548
2014-05-15,8677300550,592500.0,4,2.5,208.10272,1117.808896,1.0,0,0,3,9,208.10272,0.0,1983,0,98074,47.6143,-122.017,234.11556,1149.024304,2847.1516374221346
2015-01-14,4014400292,465000.0,3,2.5,252.138742,1666.308208,2.0,0,0,3,9,252.138742,0.0,2005,0,98001,47.3185,-122.275,240.61877,1708.114558,1844.22273352978
2014-05-27,1102000196,477000.0,4,2.75,159.79316,582.50181,2.0,0,0,3,8,159.79316,0.0,1978,0,98118,47.5458,-122.268,197.88339,808.2561,2985.1089996593096
2015-01-15,257000138,280000.0,2,1.0,78.96755,1523.6092,1.0,0,0,3,6,78.96755,0.0,1923,0,98168,47.4889,-122.299,102.1933,1343.284477,3545.7602521542076
2015-02-21,46100204,1505000.0,5,3.0,306.5799,3109.835022,1.0,0,3,3,9,173.72861,132.85129,1957,1991,98040,47.5673,-122.21,356.375908,1946.596559,4908.997621827132
2014-07-03,1909600046,445838.0,3,2.5,209.03175,528.803876,2.0,0,0,3,8,209.03175,0.0,2000,0,98146,47.5133,-122.379,122.63195999999999,500.74717,2132.8721593729183
2014-08-28,1250202145,1072000.0,2,2.25,362.3217,1380.910192,1.0,0,3,3,8,181.16085,181.16085,1947,0,98144,47.5884,-122.291,239.68974,481.609152,2958.6966499660384
2014-10-23,7611200125,467000.0,2,1.5,122.63195999999999,1003.3524,1.0,0,0,4,8,122.63195999999999,0.0,1947,0,98177,47.7145,-122.367,196.95436,1118.55212,3808.142673410749
2014-08-22,5611500140,686000.0,4,2.5,256.41228,598.29532,2.0,0,0,3,10,256.41228,0.0,1999,0,98075,47.5836,-122.026,285.21220999999997,755.022681,2675.378885909832
2014-06-05,7138000260,279950.0,3,2.0,162.58025,905.80425,1.0,0,0,3,7,125.41905,37.1612,1961,0,98198,47.398,-122.299,176.5157,940.642875,1721.9188677591528
2014-09-04,626059335,527000.0,4,2.25,216.46399,1805.662708,2.0,0,0,3,8,216.46399,0.0,1987,0,98011,47.7663,-122.215,177.44473,934.139665,2434.585078100057
2014-09-18,1922059282,325000.0,3,2.25,206.24466,1488.30606,1.0,0,0,4,8,165.36734,40.87732,1966,0,98030,47.3758,-122.217,193.23824,890.289449,1575.7983746100383
2014-09-03,705700390,328000.0,3,2.25,187.66406,778.4342369999999,2.0,0,0,3,7,187.66406,0.0,1994,0,98038,47.3828,-122.023,187.66406,746.103993,1747.8040281127883
2014-06-04,7454001200,390000.0,3,2.25,116.12875,696.7725,1.0,0,0,5,7,116.12875,0.0,1942,0,98146,47.5123,-122.373,118.91584,686.738976,3358.341495968914
2015-03-09,8682281200,479950.0,2,2.0,140.28353,605.355948,1.0,0,0,3,8,140.28353,0.0,2005,0,98053,47.7076,-122.013,152.36092,558.254127,3421.2854495463575
2014-05-29,7972000200,264950.0,4,2.25,159.79316,906.082959,1.0,0,0,4,7,104.05136,55.7418,1978,0,98023,47.2922,-122.371,140.28353,906.082959,1658.0809841923146
2015-01-15,722059070,235000.0,3,1.0,132.85129,1416.399138,1.0,0,0,4,7,91.04494,41.80635,1961,0,98031,47.4075,-122.214,182.08988,1214.056404,1768.8951307887187
2015-03-03,7202340400,516500.0,3,2.5,137.49644,439.338287,2.0,0,0,3,7,137.49644,0.0,2004,0,98053,47.6794,-122.034,209.03175,439.338287,3756.4608945511604
2015-04-13,8096000060,655000.0,2,1.75,134.70935,1467.681594,2.0,1,4,3,7,114.27069,20.43866,1915,1978,98166,47.4497,-122.375,188.59309,1225.669279,4862.320247258263
2014-06-16,2424000060,500000.0,4,2.75,211.81884,1425.782341,1.0,0,0,5,7,211.81884,0.0,1960,0,98059,47.5218,-122.164,211.81884,1425.782341,2360.5076866628106
2014-11-21,9264902050,315000.0,6,2.75,273.13482,682.83705,1.0,0,0,3,8,165.36734,107.76748,1978,0,98023,47.3103,-122.339,196.95436,765.149108,1153.2766126266874
2014-11-20,943100260,213000.0,2,1.0,92.903,947.6106,1.0,0,0,3,6,92.903,0.0,1961,0,98024,47.5687,-121.899,106.83845,1272.956906,2292.7139059018546
2014-09-02,3677400445,475000.0,3,1.5,230.39944,490.52783999999997,1.5,0,0,5,7,150.50286,79.89658,1947,0,98108,47.5575,-122.303,194.16727,445.9344,2061.6369553676
2014-06-10,1762600320,1025000.0,5,4.0,349.31528,2605.00012,2.0,0,0,3,10,349.31528,0.0,1983,0,98033,47.6489,-122.183,318.65729,3260.5236879999998,2934.311948793079
2015-04-09,4058000060,416000.0,3,2.0,206.24466,8760.7529,1.0,0,0,5,7,152.36092,53.88374,1976,0,98010,47.3459,-121.95,192.30921,7441.5303,2017.021919500849
2015-03-20,7228500560,410000.0,4,1.0,183.01891,440.36021999999997,1.5,0,0,3,7,155.14801,27.8709,1904,2005,98122,47.6136,-122.303,140.28353,440.36021999999997,2240.205670550655
2014-07-01,326069104,800000.0,3,3.5,355.81849,20557.947452,2.0,0,0,3,10,327.94759,27.8709,1993,0,98077,47.7641,-122.023,271.27676,13799.718717,2248.3373475054655
2014-05-29,5152100060,472000.0,6,2.5,409.70223,1303.800702,1.0,0,2,4,9,218.32205,191.38018,1965,0,98003,47.3376,-122.324,241.5478,1299.527164,1152.0562140948073
2014-12-08,3584000310,225000.0,3,1.75,132.85129,790.140015,1.0,0,0,4,7,132.85129,0.0,1968,0,98003,47.3173,-122.319,110.55457,802.68192,1693.6229975636668
2014-10-01,8150100045,210000.0,2,1.0,77.10949,557.418,1.0,0,0,3,6,77.10949,0.0,1940,0,98126,47.5308,-122.376,77.10949,460.79888,2723.4001936726595
2015-01-27,1868901275,455000.0,2,1.0,132.85129,464.515,1.5,0,0,2,7,132.85129,0.0,1925,0,98115,47.6727,-122.299,134.70935,348.38625,3424.8820617398596
2015-04-27,6131600075,225000.0,3,1.0,120.7739,772.581348,1.0,0,0,4,6,120.7739,0.0,1954,0,98002,47.3221,-122.216,117.05778,772.581348,1862.9852973200336
2014-08-26,9468200125,480000.0,2,1.0,95.69009,284.28318,1.0,0,2,4,7,73.39337,22.29672,1918,0,98103,47.6779,-122.353,129.13517,284.28318,5016.193421910252
2015-02-12,8029510030,363000.0,3,2.5,254.55422,1102.944416,2.0,0,0,3,9,254.55422,0.0,1990,0,98023,47.3076,-122.395,238.76071,964.054431,1426.022322474167
2014-09-29,2025069065,2400000.0,4,2.5,339.09595,776.111662,1.0,1,4,3,9,170.01248999999999,169.08346,2000,0,98074,47.6338,-122.072,289.85735999999997,1750.385423,7077.642773380218
2015-02-26,7899800890,181000.0,2,1.5,66.89016,475.66336,1.0,0,0,3,6,66.89016,0.0,1954,0,98106,47.5218,-122.357,106.83845,238.389098,2705.928644811135
2015-03-14,3021059276,250000.0,4,2.0,186.73503,679.306736,1.0,0,0,4,7,186.73503,0.0,1976,0,98002,47.2785,-122.213,186.73503,710.70795,1338.7954043759225
2015-04-22,3797001895,481000.0,3,1.75,144.92867999999999,278.709,1.0,0,0,4,6,71.53531,73.39337,1918,0,98103,47.6846,-122.345,129.13517,278.709,3318.873807447912
2014-09-23,3832710960,260000.0,3,2.0,168.15443,669.737727,1.0,0,0,4,7,115.19972,52.95471,1978,0,98032,47.3656,-122.278,162.58025,669.737727,1546.1977421588
2014-05-13,1310430400,455000.0,4,2.5,312.15408,713.959555,2.0,0,0,3,9,312.15408,0.0,2001,0,98058,47.4369,-122.111,284.28318,610.094001,1457.6134965142853
2015-04-01,1422300030,415000.0,3,2.25,140.28353,3365.318272,2.0,0,0,3,8,140.28353,0.0,1991,0,98045,47.4616,-121.711,160.72219,3365.318272,2958.29453393424
2015-04-21,1105000588,349500.0,3,1.0,130.0642,328.690814,1.0,0,0,3,7,74.3224,55.7418,1953,0,98118,47.5405,-122.27,150.50286,588.168893,2687.1345074201818
2014-09-29,3830630060,245000.0,3,2.5,160.72219,691.384126,2.0,0,0,3,7,160.72219,0.0,1987,0,98030,47.3507,-122.178,151.43189,599.967574,1524.3694725662958
2014-05-19,5101404898,592500.0,2,2.0,131.92226,853.871473,1.5,0,2,5,7,131.92226,0.0,1928,0,98115,47.6979,-122.32,131.92226,633.226848,4491.281456215199
2014-10-20,7972601890,385000.0,4,1.75,219.25108,707.92086,1.0,0,0,4,7,109.62554,109.62554,1955,0,98106,47.5278,-122.345,177.44473,707.92086,1755.9776672479788
2015-02-11,5127001620,315000.0,3,1.75,146.78674,1064.203865,1.0,0,0,4,7,111.4836,35.30314,1974,0,98059,47.4756,-122.147,143.99965,989.41695,2145.9704057737094
2014-11-24,9407100800,255000.0,3,1.0,114.27069,944.8235099999999,1.0,0,0,3,7,114.27069,0.0,1979,0,98045,47.4437,-121.772,128.20614,938.134494,2231.5433642695252
2014-08-29,1873100060,693000.0,4,2.5,228.54138,411.095775,2.0,0,0,3,8,228.54138,0.0,2006,0,98052,47.7048,-122.109,277.77997,525.738077,3032.2736302721196
2014-12-02,8722101360,780000.0,3,1.0,154.21898,408.7732,1.5,0,0,3,8,135.63838,18.5806,1911,0,98112,47.6362,-122.302,154.21898,408.7732,5057.743216820653
2014-10-24,8644000060,237000.0,3,1.75,117.98681,786.88841,1.0,0,0,4,7,117.98681,0.0,1960,0,98198,47.4207,-122.29,148.6448,786.88841,2008.699107976561
2014-12-16,3325069129,525000.0,3,2.25,195.09629999999999,3763.50053,2.0,0,0,3,10,122.63195999999999,72.46433999999999,1979,0,98074,47.6154,-122.047,221.10914,3107.60535,2690.9787627956043
2015-04-28,1400300055,425000.0,2,1.0,71.53531,468.23112,1.0,0,0,3,5,71.53531,0.0,1930,0,98144,47.5964,-122.299,123.56099,239.68974,5941.121943834451
2014-10-27,2123039032,369900.0,1,0.75,70.60628,936.369337,1.0,1,4,5,5,70.60628,0.0,1936,0,98070,47.4683,-122.438,114.27069,1325.447101,5238.910759779442
2014-05-19,8078560140,290000.0,4,2.5,157.9351,676.33384,2.0,0,0,4,7,157.9351,0.0,1988,0,98031,47.4045,-122.171,181.16085,694.449925,1836.1972734370004
2014-09-29,3438500192,285000.0,3,1.0,104.05136,994.155003,1.0,0,0,3,7,104.05136,0.0,1954,0,98106,47.5544,-122.358,104.98039,589.93405,2739.0319549883825
2014-08-14,7974200510,415000.0,2,1.0,99.40621,418.0635,1.0,0,0,3,7,99.40621,0.0,1937,0,98115,47.6802,-122.29,122.63195999999999,414.811895,4174.789482467946
2015-04-09,2557000400,272500.0,3,2.5,192.30921,919.7397,1.0,0,0,3,8,131.92226,60.38695,1979,0,98023,47.2988,-122.371,192.30921,766.44975,1416.988817124255
2015-05-04,7960900060,2900000.0,4,3.25,469.16015,1867.3503,1.5,0,2,3,11,441.28925,27.8709,1982,2008,98004,47.6312,-122.223,361.39267,1863.63418,6181.258148203764
2014-10-07,4054500390,1365000.0,4,4.75,493.31493,5327.615438,2.0,0,0,4,11,493.31493,0.0,1989,0,98077,47.7285,-122.042,388.33454,4407.597029,2766.995112027118
2015-05-01,6378500125,436000.0,2,1.0,96.61912,700.302814,1.0,0,0,4,7,96.61912,0.0,1939,0,98133,47.7107,-122.352,133.78032,699.55959,4512.564386841859
2014-10-17,1745100140,210000.0,3,1.0,157.9351,1058.16517,1.0,0,0,4,7,157.9351,0.0,1967,0,98003,47.3271,-122.323,125.41905,758.460092,1329.6600945578277
2014-09-25,2976800796,236000.0,3,1.0,120.7739,547.941894,1.0,0,0,3,7,120.7739,0.0,1961,0,98178,47.5053,-122.255,122.63195999999999,707.827957,1954.0645785223464
2014-11-24,4235400186,331000.0,3,1.75,100.33524,121.331318,1.0,0,0,3,7,53.88374,46.4515,1954,2003,98199,47.6601,-122.4,133.78032,206.709175,3298.9406314272037
2015-03-20,4215100060,365000.0,3,2.5,246.471659,418.99253,2.0,0,0,3,8,246.471659,0.0,2006,0,98031,47.4145,-122.166,246.471659,457.73308099999997,1480.9004876296954
2015-01-27,9189700045,450000.0,3,2.0,212.74787,1510.416974,1.0,0,0,5,8,212.74787,0.0,1960,0,98058,47.4672,-122.165,154.21898,978.26859,2115.17981355113
2014-11-13,1126049053,770000.0,4,2.75,354.88946,2443.3489,2.0,0,0,3,9,264.77355,90.11591,2014,0,98028,47.7618,-122.261,172.79958,1127.470808,2169.6896830917435
2015-05-05,2022069200,455000.0,4,2.5,205.31563,4587.085625,1.0,0,0,3,8,205.31563,0.0,1997,0,98038,47.3828,-122.071,248.05101,4588.014655,2216.1001575963796
2015-05-05,9412900055,405000.0,3,1.75,222.03817,557.418,1.0,0,0,3,6,115.19972,106.83845,1908,0,98118,47.5362,-122.268,187.66406,557.418,1824.0107095099909
2014-07-03,1722059235,304900.0,4,1.75,241.5478,1052.126475,1.0,0,0,4,7,149.57383,91.97397,1969,0,98031,47.3954,-122.206,159.79316,1030.108464,1262.2760381175071
2015-02-27,6874200960,170000.0,2,1.0,79.89658,489.134295,1.0,0,0,3,6,79.89658,0.0,1931,0,98178,47.5048,-122.272,153.28995,815.223825,2127.750649652338
2015-05-13,7424700045,2050000.0,5,3.0,355.81849,787.81744,2.0,0,1,5,9,244.33489,111.4836,1905,1994,98122,47.6166,-122.287,283.35415,701.975068,5761.364452982755
2014-06-30,7202360350,780000.0,4,2.5,325.1605,654.780344,2.0,0,0,3,9,325.1605,0.0,2005,0,98053,47.6811,-122.025,364.17976,730.589192,2398.8153542635096
2015-04-10,5634500392,330000.0,3,3.0,224.82526,1296.832977,1.0,0,0,4,8,161.65122,63.17404,1988,0,98028,47.7486,-122.23,238.76071,1235.6099,1467.8065978885113
2014-09-05,1509500060,370000.0,4,2.5,252.69616,805.097398,2.0,0,0,3,9,252.69616,0.0,1992,0,98030,47.3846,-122.169,223.89623,752.5143,1464.209032697608
2014-10-17,7214810350,467000.0,5,2.25,232.2575,1254.1905,1.0,0,0,3,7,171.87055,60.38695,1979,0,98072,47.7564,-122.144,213.6769,905.80425,2010.6993315608754
